timestamp,actual,type,forecast,forecast_p10,forecast_p90
2026-11-01,,forecast,1476.9010408584159,1470.1217350019222,1484.3278461554341
2026-12-01,,forecast,1303.5831073130776,1297.3985452304346,1310.9376283323709
2027-01-01,,forecast,1326.5592365507075,1319.4020623033346,1334.7715757602416
2027-02-01,,forecast,1482.2155001997173,1473.801750991995,1491.9294165924516
2027-03-01,,forecast,1436.2649516497727,1427.8674608192443,1446.0112589708697
2027-04-01,,forecast,1177.3948110997874,1170.2386283971034,1185.9137289030984
2027-05-01,,forecast,1278.8224066375124,1270.6003012513831,1288.5501538095118
2027-06-01,,forecast,1342.0605753094937,1332.9593328572616,1352.6655695323473
2027-07-01,,forecast,1313.8866467349276,1304.8240329941964,1324.4330707496101
2027-08-01,,forecast,1171.8365289426818,1163.642081134737,1181.9303546760934
2027-09-01,,forecast,1315.8474612831255,1306.2386712529103,1327.6519318188791
2027-10-01,,forecast,1332.0883348384411,1322.128209948931,1344.2362402410001
2027-11-01,,forecast,1374.048952629766,1363.3325739562872,1386.94234900754
2027-12-01,,forecast,1212.7733412324526,1203.1250808326565,1224.9025438378344
2028-01-01,,forecast,1234.2177593124036,1223.6225868592774,1247.2189101852077
2028-02-01,,forecast,1379.0546297773813,1366.8416930837825,1394.0727984319408
2028-03-01,,forecast,1337.063279633338,1324.989632943461,1351.939971652542
2028-04-01,,forecast,1095.7276778062985,1085.5768203473126,1108.4220270250332
2028-05-01,,forecast,1190.388951132277,1178.9483131637048,1204.616202356359
2028-06-01,,forecast,1249.2190531816,1236.7713100545145,1264.5205902682019
2028-07-01,,forecast,1223.1499755172526,1210.8227384774523,1238.2838653225194
2028-08-01,,forecast,1090.8919649151364,1079.795368960922,1105.0308084657563
2028-09-01,,forecast,1224.8706994870759,1212.0426553738257,1241.1758354490762
2028-10-01,,forecast,1239.943634852207,1226.7419398867032,1256.6336973938155
2028-11-01,,forecast,1278.9249107921673,1264.9029294887023,1296.4729003725809
2028-12-01,,forecast,1128.803103837699,1116.249131302886,1144.993132325215
2029-01-01,,forecast,1148.8342414427707,1135.343555022526,1165.9199930669304
2029-02-01,,forecast,1283.7192614995697,1268.3030910218167,1303.2639927588075
2029-03-01,,forecast,1245.4788382144648,1230.2997030718054,1264.7404603521334
2029-04-01,,forecast,1020.4668566675313,1007.7923292447866,1036.7199284579538
2029-05-01,,forecast,1108.889632872563,1094.7351783299748,1126.9549527944018
2029-06-01,,forecast,1163.6442647309452,1148.378259347491,1182.9497145415028
2029-07-01,,forecast,1139.5627294124697,1124.486344255382,1158.6079539937077
2029-08-01,,forecast,1016.3294735573273,1002.7892927127282,1033.914142757943
2029-09-01,,forecast,1141.084254730733,1125.5462862744162,1161.2224445195536
2029-10-01,,forecast,1155.075869242305,1139.1460366577542,1175.633882328506
2029-11-01,,forecast,1191.3203018465133,1174.5178762938594,1212.8309407582146
2029-12-01,,forecast,1051.4674811889072,1036.470492498413,1071.1110248543046
2030-01-01,,forecast,1070.1915481164729,1054.269735159319,1090.7490232777902
2030-02-01,,forecast,1195.9193584436966,1177.8146832505777,1219.310282894896
2030-03-01,,forecast,1161.2491480212323,1143.4567725103782,1184.2447667172066
2030-04-01,,forecast,951.3466534548751,936.5514705477775,970.6249988038737
2030-05-01,,forecast,1034.0572145739322,1017.6211863248366,1055.3877386798465
2030-06-01,,forecast,1085.0695283273453,1067.436729688615,1107.779585120456
2030-07-01,,forecast,1062.8754799927397,1045.4898135513288,1085.2479295277526
2030-08-01,,forecast,947.9149663488081,932.3224659590629,968.4281959645101
2030-09-01,,forecast,1064.2219741848924,1046.4088942514386,1087.6167657871274
2030-10-01,,forecast,1077.2223636175347,1059.0027784206093,1101.066131250098
2030-11-01,,forecast,1110.9630680724633,1091.8287889149592,1135.8386334516624
2030-12-01,,forecast,980.5257099662798,963.4808572938618,1003.098536033869
2031-01-01,,forecast,998.0515261026703,980.0943469376631,1021.5523854066291
2031-02-01,,forecast,1115.3597117906993,1095.005372595899,1142.0100388637838
2031-03-01,,forecast,1084.123361600156,1064.1356783146516,1110.29395231865
2031-04-01,,forecast,888.1661223957716,871.5900682391059,910.0151675473699
2031-05-01,,forecast,965.6935102929756,947.3397831738985,989.801725437756
2031-06-01,,forecast,1013.2935817379096,993.673561444537,1038.898577676725
2031-07-01,,forecast,992.8840867386152,973.5571157022642,1018.089182248961
2031-08-01,,forecast,885.457742032516,868.1398545762372,908.4623016197235
2031-09-01,,forecast,994.0660422201106,974.3408708526666,1020.2305237929102
2031-10-01,,forecast,1006.1655238444646,986.022029301691,1032.8034679823486
2031-11-01,,forecast,1037.6263808150832,1016.5344883013656,1065.3622305644096
2031-12-01,,forecast,915.7792619657505,897.0160499549049,940.8393072447232
2032-01-01,,forecast,932.2146883666455,912.5497850325071,958.2155720693627
2032-02-01,,forecast,1041.736475071271,1019.4973375282069,1071.1516105227338
2032-03-01,,forecast,1013.8822108063496,992.0427703721115,1042.7613253209772
2032-04-01,,forecast,830.7506745785345,812.6700098148826,854.7952227008808
2032-05-01,,forecast,903.6233757098962,883.6468127821272,930.1082028365503
2032-06-01,,forecast,948.1368761638514,926.8367930652419,976.2178649801814
2032-07-01,,forecast,929.3720285529932,908.4001594226302,957.0049543689275
2032-08-01,,forecast,828.7627820863215,809.9821410698597,853.9018134649313
2032-09-01,,forecast,930.3929536828135,909.0469723452874,958.9302019122032
2032-10-01,,forecast,941.6796894195443,919.9056547617196,970.7112469717666
2032-11-01,,forecast,971.0775699305615,948.3277758895001,1001.2627979409302
2032-12-01,,forecast,857.0268420174486,836.808861528425,884.2149897518376
2033-01-01,,forecast,872.4785640106296,851.3625465958105,900.6244212787847
2033-02-01,,forecast,974.6298589458588,950.7975775644262,1006.4057193263081
2033-03-01,,forecast,950.2679271439496,926.8405660616311,981.4864821152195
2033-04-01,,forecast,778.8344955042764,759.4576634264362,804.7817139363013
2033-05-01,,forecast,847.5938706012493,826.2149279818747,876.1450597823173
2033-06-01,,forecast,889.3395133768655,866.5885665171811,919.5728556699386
2033-07-01,,forecast,872.1776687614458,849.7762617844653,901.9334046041057
2033-08-01,,forecast,777.6854631199227,757.6319742312156,804.691299181101
2033-09-01,,forecast,873.0398820445516,850.2832411240009,903.6529695557754
2033-10-01,,forecast,883.5966368867682,860.403670064236,914.7220771782191
2033-11-01,,forecast,911.1449395953147,886.9528222136273,943.4725870897694
2033-12-01,,forecast,804.1234125837832,782.6397409285535,833.1726305016923
2034-01-01,,forecast,818.7724715034375,796.38730932609,848.801667992543
2034-02-01,,forecast,913.93407801367,888.7198294248839,947.7666125768244
2034-03-01,,forecast,893.2014271666512,868.3590152792851,926.5017177772454
2034-04-01,,forecast,732.1865185026622,711.6465532894807,759.8337535609409
2034-05-01,,forecast,797.4761541531992,774.8295209087079,827.88695959597
2034-06-01,,forecast,836.7556029133995,812.6933241211401,868.92597337994
2034-07-01,,forecast,821.225286326869,797.4834120460569,852.945114567337
2034-08-01,,forecast,732.167740419911,710.9189975995356,760.9027368298504
2034-09-01,,forecast,821.946578627542,797.8637826321243,854.4845686323456
2034-10-01,,forecast,831.8534172822242,807.3266051257589,864.9200891748062
2034-11-01,,forecast,857.7641250085705,832.2149899136856,892.0789021830614
2034-12-01,,forecast,757.0195294065447,734.3439358341291,787.7971038051934
2035-01-01,,forecast,770.9900818438836,747.4084860281299,802.7700046076917
2035-02-01,,forecast,859.8423075057686,833.3277376492366,895.5814200712211
2035-03-01,,forecast,842.3129603952721,816.1357527236643,877.5542955313684
2035-04-01,,forecast,690.4539845271461,668.8095759646516,719.6917114300102
2035-05-01,,forecast,752.9506841870175,729.087219318046,785.1202528164695
2035-06-01,,forecast,790.0117448344973,764.6910956387344,824.0132334648426
2035-07-01,,forecast,776.8386406222846,751.78188933971,810.4493560785743
2035-08-01,,forecast,692.515821651608,670.0948066976096,722.9167713863623
2035-09-01,,forecast,777.4574707268149,752.0723843634632,811.8524514207764
2035-10-01,,forecast,786.8010503100091,760.9640436568169,821.7404317685484
2035-11-01,,forecast,811.2930126506886,784.4087350723744,847.5264936734493
2035-12-01,,forecast,716.0391819310788,692.1888000453584,748.4898984462325
